id,property,needs_translation,default,translated
367,CONCEPT,f,Lactobacillus crispatus,
2426,CONCEPT,f,Lactobacillus delbrueckii,
816,CONCEPT,f,Lactobacillus gasseri,
259,CONCEPT,f,Lactobacillus iners,
1679,CONCEPT,f,Lactobacillus jensenii,
1110,CONCEPT,f,Lactobacillus johnsonii,
1043,CONCEPT,f,Lactobacillus kalixensis,
2156,CONCEPT,f,Lactobacillus ultunensis,
1245,CONCEPT,f,Lactococcus,
374,CONCEPT,f,Lactococcus garvieae,
1887,CONCEPT,f,Lactococcus lactis,
3011,CONCEPT,f,Lancefieldella parvula,
3154,CONCEPT,f,Lancefieldella rimae,
159,CONCEPT,f,Lasiodiplodia,
842,CONCEPT,f,Lasiodiplodia theobromae,
2669,CONCEPT,f,Lassa mammarenavirus,
3268,CONCEPT,f,Latilactobacillus sakei,
2266,CONCEPT,f,Leclercia,
2159,CONCEPT,f,Leclercia adecarboxylata,
3282,CONCEPT,f,Lederbergia galactosidilytica,
3125,CONCEPT,f,Lederbergia lenta,
2557,CONCEPT,f,Legionella,
1855,CONCEPT,f,Legionella adelaidensis,
1527,CONCEPT,f,Legionella anisa,
350,CONCEPT,f,Legionella beliardensis,
2444,CONCEPT,f,Legionella birminghamensis,
549,CONCEPT,f,Legionella bozemanae,
1569,CONCEPT,f,Legionella brunensis,
1700,CONCEPT,f,Legionella busanensis,
2908,CONCEPT,f,Legionella cardiaca,
1729,CONCEPT,f,Legionella cherrii,
1219,CONCEPT,f,Legionella cincinnatiensis,
424,CONCEPT,f,Legionella drancourtii,
1031,CONCEPT,f,Legionella drozanskii,
1262,CONCEPT,f,Legionella dumoffii,
169,CONCEPT,f,Legionella erythra,
138,CONCEPT,f,Legionella fairfieldensis,
1177,CONCEPT,f,Legionella fallonii,
912,CONCEPT,f,Legionella feeleii,
1411,CONCEPT,f,Legionella geestiana,
2580,CONCEPT,f,Legionella gormanii,
1868,CONCEPT,f,Legionella hackeliae,
2909,CONCEPT,f,Legionella indianapolisensis,
732,CONCEPT,f,Legionella israelensis,
2528,CONCEPT,f,Legionella jamestowniensis,
495,CONCEPT,f,Legionella jordanis,
2308,CONCEPT,f,Legionella lansingensis,
701,CONCEPT,f,Legionella londiniensis,
1977,CONCEPT,f,Legionella longbeachae,
1168,CONCEPT,f,Legionella lytica,
1929,CONCEPT,f,Legionella maceachernii,
2263,CONCEPT,f,Legionella micdadei,
740,CONCEPT,f,Legionella moravica,
2910,CONCEPT,f,Legionella nagasakiensis,
437,CONCEPT,f,Legionella nautarum,
557,CONCEPT,f,Legionella oakridgensis,
2109,CONCEPT,f,Legionella parisiensis,
1683,CONCEPT,f,Legionella pneumophila,
344,CONCEPT,f,Legionella quateirensis,
346,CONCEPT,f,Legionella quinlivanii,
700,CONCEPT,f,Legionella rowbothamii,
923,CONCEPT,f,Legionella rubrilucens,
1955,CONCEPT,f,Legionella sainthelensi,
663,CONCEPT,f,Legionella santicrucis,
342,CONCEPT,f,Legionella shakespearei,
886,CONCEPT,f,Legionella spiritensis,
2911,CONCEPT,f,Legionella steelei,
2568,CONCEPT,f,Legionella steigerwaltii,
2231,CONCEPT,f,Legionella taurinensis,
136,CONCEPT,f,Legionella tucsonensis,
1334,CONCEPT,f,Legionella wadsworthii,
724,CONCEPT,f,Legionella waltersii,
1814,CONCEPT,f,Legionella worsleiensis,
2244,CONCEPT,f,Leifsonia,
2333,CONCEPT,f,Leifsonia aquatica,
1637,CONCEPT,f,Leifsonia xyli,
2513,CONCEPT,f,Lelliottia,
1228,CONCEPT,f,Lelliottia amnigena,
1249,CONCEPT,f,Lelliottia nimipressuralis,
696,CONCEPT,f,Leminorella,
464,CONCEPT,f,Leminorella grimontii,
2053,CONCEPT,f,Leminorella richardii,
3167,CONCEPT,f,Lentilactobacillus buchneri,
2110,CONCEPT,f,Leptosphaeria,
2138,CONCEPT,f,Leptosphaeria senegalensis,
1580,CONCEPT,f,Leptosphaeria tompkinsii,
2226,CONCEPT,f,Leptospira,
2235,CONCEPT,f,Leptospira interrogans,
1777,CONCEPT,f,Leptotrichia,
1622,CONCEPT,f,Leptotrichia buccalis,
1259,CONCEPT,f,Leptotrichia trevisanii,
250,CONCEPT,f,Leptotrichia wadei,
2366,CONCEPT,f,Leuconostoc,
2545,CONCEPT,f,Leuconostoc citreum,
1147,CONCEPT,f,Leuconostoc lactis,
1258,CONCEPT,f,Leuconostoc mesenteroides,
1060,CONCEPT,f,Leuconostoc pseudomesenteroides,
3227,CONCEPT,f,Levilactobacillus brevis,
3234,CONCEPT,f,Ligilactobacillus salivarius,
3318,CONCEPT,f,Limosilactobacillus antri,
3094,CONCEPT,f,Limosilactobacillus fermentum,
3133,CONCEPT,f,Limosilactobacillus gastricus,
2997,CONCEPT,f,Limosilactobacillus oris,
3309,CONCEPT,f,Limosilactobacillus reuteri,
3199,CONCEPT,f,Limosilactobacillus vaginalis,
157,CONCEPT,f,Listeria,
1199,CONCEPT,f,Listeria grayi,
2515,CONCEPT,f,Listeria innocua,
2118,CONCEPT,f,Listeria ivanovii,
368,CONCEPT,f,Listeria monocytogenes,
172,CONCEPT,f,Listeria seeligeri,
1057,CONCEPT,f,Listeria welshimeri,
1675,CONCEPT,f,Listonella,
589,CONCEPT,f,Loboa,
1001,CONCEPT,f,Lodderomyces,
2267,CONCEPT,f,Lodderomyces elongisporus,
3343,CONCEPT,f,Lymphocytic choriomeningitis mammarenavirus,
3091,CONCEPT,f,Lysinibacillus odysseyi,
2913,CONCEPT,f,Lysinibacillus sphaericus,
3336,CONCEPT,f,Lyssavirus rabies,
2218,CONCEPT,f,Macrococcus,
2134,CONCEPT,f,Macrococcus bovicus,
1307,CONCEPT,f,Macrococcus carouselicus,
1692,CONCEPT,f,Macrococcus caseolyticus,
818,CONCEPT,f,Macrococcus equipercicus,
2647,CONCEPT,f,Madariaga virus,
2303,CONCEPT,f,Madurella,
1081,CONCEPT,f,Madurella grisea,
1627,CONCEPT,f,Madurella mycetomatis,
3246,CONCEPT,f,Malacoplasma penetrans,
1614,CONCEPT,f,Malassezia,
1542,CONCEPT,f,Malassezia furfur,
801,CONCEPT,f,Malassezia globosa,
1904,CONCEPT,f,Malassezia pachydermatis,
1797,CONCEPT,f,Malassezia restricta,
72,CONCEPT,f,Malassezia sympodialis,
1373,CONCEPT,f,Malbranchea,
2993,CONCEPT,f,Mammaliicoccus fleurettii,
3055,CONCEPT,f,Mammaliicoccus lentus,
2969,CONCEPT,f,Mammaliicoccus sciuri,
2987,CONCEPT,f,Mammaliicoccus vitulinus,
2414,CONCEPT,f,Mannheimia,
1880,CONCEPT,f,Mannheimia haemolytica,
2170,CONCEPT,f,Marburgvirus,
3320,CONCEPT,f,Margalitia shackletonii,
3410,CONCEPT,f,Marquandomyces marquandii,
206,CONCEPT,f,Massilia,
1423,CONCEPT,f,Massilia timonae,
387,CONCEPT,f,Mastadenovirus,
3333,CONCEPT,f,Measles morbillivirus,
3345,CONCEPT,f,Medicopsis romeroi,
160,CONCEPT,f,Megamonas,
1476,CONCEPT,f,Megamonas hypermegale,
483,CONCEPT,f,Megasphaera,
1144,CONCEPT,f,Megasphaera elsdenii,
3305,CONCEPT,f,Mesobacillus boroniphilus,
2979,CONCEPT,f,Mesobacillus jeotgali,
3003,CONCEPT,f,Mesobacillus subterraneus,
3265,CONCEPT,f,Metabacillus fastidiosus,
3121,CONCEPT,f,Metabacillus idriensis,
3150,CONCEPT,f,Metabacillus indicus,
3059,CONCEPT,f,Metamycoplasma buccale,
3037,CONCEPT,f,Metamycoplasma faucium,
2983,CONCEPT,f,Metamycoplasma hominis,
3002,CONCEPT,f,Metamycoplasma orale,
3280,CONCEPT,f,Metamycoplasma salivarium,
859,CONCEPT,f,Metarhizium,
421,CONCEPT,f,Metarhizium anisopliae,
1522,CONCEPT,f,Methylobacterium,
704,CONCEPT,f,Methylobacterium mesophilicum,
3202,CONCEPT,f,Methylorubrum zatmanii,
3414,CONCEPT,f,Metschnikowia pulcherrima,
1310,CONCEPT,f,Meyerozyma,
2187,CONCEPT,f,Meyerozyma guilliermondii,
3355,CONCEPT,f,Microascus paisii,
832,CONCEPT,f,Microbacterium,
1830,CONCEPT,f,Microbacterium arborescens,
881,CONCEPT,f,Microbacterium hydrocarbonoxydans,
2210,CONCEPT,f,Microbacterium imperiale,
1741,CONCEPT,f,Microbacterium lacticum,
1203,CONCEPT,f,Microbacterium liquefaciens,
2093,CONCEPT,f,Microbacterium maritypicum,
180,CONCEPT,f,Microbacterium oxydans,
973,CONCEPT,f,Microbacterium paraoxydans,
1138,CONCEPT,f,Microbacterium resistens,
100,CONCEPT,f,Micrococcus,
1056,CONCEPT,f,Micrococcus antarcticus,
2236,CONCEPT,f,Micrococcus flavus,
1606,CONCEPT,f,Micrococcus luteus,
1956,CONCEPT,f,Micrococcus lylae,
2192,CONCEPT,f,Micromonospora,
435,CONCEPT,f,Micromonospora chalcea,
1030,CONCEPT,f,Microsporidium,
3408,CONCEPT,f,Microsporon brachytomum,
410,CONCEPT,f,Microsporum,
2807,CONCEPT,f,Microsporum canis,
3364,CONCEPT,f,Millerozyma farinosa,
1543,CONCEPT,f,Mitsuokella,
915,CONCEPT,f,Mitsuokella multacida,
2726,CONCEPT,f,Mixta calida,
1306,CONCEPT,f,Mobiluncus,
2297,CONCEPT,f,Mobiluncus curtisii,
3322,CONCEPT,f,Mobiluncus holmesii,
1819,CONCEPT,f,Mobiluncus mulieris,
472,CONCEPT,f,Moellerella,
761,CONCEPT,f,Moellerella wisconsensis,
2702,CONCEPT,f,Moesziomyces bullatus,
601,CONCEPT,f,Mogibacterium,
2186,CONCEPT,f,Mogibacterium diversum,
2347,CONCEPT,f,Mogibacterium neglectum,
641,CONCEPT,f,Mogibacterium timidum,
2017,CONCEPT,f,Mogibacterium vescum,
1289,CONCEPT,f,Molluscum contagiosum virus,
1084,CONCEPT,f,Monkeypox virus,
1277,CONCEPT,f,Moraxella,
3075,CONCEPT,f,Moraxella anatipestifera,
1291,CONCEPT,f,Moraxella atlantae,
263,CONCEPT,f,Moraxella boevrei,
1886,CONCEPT,f,Moraxella bovis,
555,CONCEPT,f,Moraxella canis,
1759,CONCEPT,f,Moraxella caprae,
770,CONCEPT,f,Moraxella catarrhalis,
400,CONCEPT,f,Moraxella cuniculi,
1131,CONCEPT,f,Moraxella lacunata,
422,CONCEPT,f,Moraxella lincolnii,
1633,CONCEPT,f,Moraxella nonliquefaciens,
1499,CONCEPT,f,Moraxella oblonga,
1036,CONCEPT,f,Moraxella osloensis,
2569,CONCEPT,f,Moraxella ovis,
2369,CONCEPT,f,Morbillivirus,
665,CONCEPT,f,Morganella,
66,CONCEPT,f,Morganella morganii,
149,CONCEPT,f,Morganella morganii sibonii,
288,CONCEPT,f,Mortierella,
2697,CONCEPT,f,Mucor,
1330,CONCEPT,f,Mucor circinelloides,
1465,CONCEPT,f,Mucor hiemalis,
1645,CONCEPT,f,Mucor janssenii,
735,CONCEPT,f,Mucor ramosissimus,
3337,CONCEPT,f,Mumps orthorubulavirus,
1395,CONCEPT,f,Mycobacterium,
381,CONCEPT,f,Mycobacterium abscessus,
2877,CONCEPT,f,Mycobacterium abscessus massiliense,
825,CONCEPT,f,Mycobacterium agri,
1188,CONCEPT,f,Mycobacterium aichiense,
2852,CONCEPT,f,Mycobacterium alsense,
146,CONCEPT,f,Mycobacterium alvei,
2853,CONCEPT,f,Mycobacterium arosiense,
2854,CONCEPT,f,Mycobacterium arupense,
2502,CONCEPT,f,Mycobacterium asiaticum,
2855,CONCEPT,f,Mycobacterium aubagnense,
1696,CONCEPT,f,Mycobacterium aurum,
415,CONCEPT,f,Mycobacterium austroafricanum,
2461,CONCEPT,f,Mycobacterium avium,
2599,CONCEPT,t,Mycobacterium avium complex,Mycobacterium avium-Komplex
3099,CONCEPT,f,Mycobacterium avium paratuberculosis,
2856,CONCEPT,f,Mycobacterium bacteremicum,
2857,CONCEPT,f,Mycobacterium basiliense,
74,CONCEPT,f,Mycobacterium boenickei,
1200,CONCEPT,f,Mycobacterium bohemicum,
673,CONCEPT,f,Mycobacterium branderi,
2020,CONCEPT,f,Mycobacterium brisbanense,
1726,CONCEPT,f,Mycobacterium brumae,
1040,CONCEPT,f,Mycobacterium canariasense,
2351,CONCEPT,f,Mycobacterium celatum,
1588,CONCEPT,f,Mycobacterium chelonae,
2950,CONCEPT,f,Mycobacterium chesapeaki,
1769,CONCEPT,f,Mycobacterium chitae,
2965,CONCEPT,f,Mycobacterium chlorophenolicum,
2508,CONCEPT,f,Mycobacterium chubuense,
2861,CONCEPT,f,Mycobacterium colombiense,
2862,CONCEPT,f,Mycobacterium conceptionense,
2100,CONCEPT,f,Mycobacterium confluentis,
2067,CONCEPT,f,Mycobacterium conspicuum,
787,CONCEPT,f,Mycobacterium cookii,
654,CONCEPT,f,Mycobacterium cosmeticum,
884,CONCEPT,f,Mycobacterium diernhoferi,
115,CONCEPT,f,Mycobacterium doricum,
982,CONCEPT,f,Mycobacterium duvalii,
507,CONCEPT,f,Mycobacterium elephantis,
2863,CONCEPT,f,Mycobacterium europaeum,
955,CONCEPT,f,Mycobacterium fallax,
418,CONCEPT,f,Mycobacterium farcinogenes,
574,CONCEPT,f,Mycobacterium flavescens,
2864,CONCEPT,f,Mycobacterium florentinum,
2457,CONCEPT,f,Mycobacterium fortuitum,
2951,CONCEPT,t,Mycobacterium fortuitum complex,Mycobacterium fortuitum-Komplex
2865,CONCEPT,f,Mycobacterium fragae,
1817,CONCEPT,f,Mycobacterium frederiksbergense,
911,CONCEPT,f,Mycobacterium gadium,
666,CONCEPT,f,Mycobacterium gastri,
423,CONCEPT,f,Mycobacterium genavense,
1693,CONCEPT,f,Mycobacterium gilvum,
2551,CONCEPT,f,Mycobacterium goodii,
838,CONCEPT,f,Mycobacterium gordonae,
2866,CONCEPT,f,Mycobacterium grossiae,
1912,CONCEPT,f,Mycobacterium haemophilum,
1579,CONCEPT,f,Mycobacterium hassiacum,
1454,CONCEPT,f,Mycobacterium heckeshornense,
1164,CONCEPT,f,Mycobacterium heidelbergense,
2867,CONCEPT,f,Mycobacterium heraklionense,
1644,CONCEPT,f,Mycobacterium hiberniae,
1498,CONCEPT,f,Mycobacterium hodleri,
2490,CONCEPT,f,Mycobacterium holsaticum,
127,CONCEPT,f,Mycobacterium houstonense,
1017,CONCEPT,f,Mycobacterium immunogenum,
1680,CONCEPT,f,Mycobacterium interjectum,
2208,CONCEPT,f,Mycobacterium intermedium,
268,CONCEPT,f,Mycobacterium intracellulare,
2859,CONCEPT,f,Mycobacterium intracellulare chimaera,
2868,CONCEPT,f,Mycobacterium iranicum,
2042,CONCEPT,f,Mycobacterium kansasii,
187,CONCEPT,f,Mycobacterium komossense,
2869,CONCEPT,f,Mycobacterium koreense,
1594,CONCEPT,f,Mycobacterium kubicae,
2870,CONCEPT,f,Mycobacterium kumamotonense,
2871,CONCEPT,f,Mycobacterium kyorinense,
2133,CONCEPT,f,Mycobacterium lacus,
2219,CONCEPT,f,Mycobacterium lentiflavum,
581,CONCEPT,f,Mycobacterium leprae,
2872,CONCEPT,f,Mycobacterium lepromatosis,
2873,CONCEPT,f,Mycobacterium llatzerense,
2874,CONCEPT,f,Mycobacterium longobardum,
1667,CONCEPT,f,Mycobacterium madagascariense,
2282,CONCEPT,f,Mycobacterium mageritense,
152,CONCEPT,f,Mycobacterium malmoense,
2875,CONCEPT,f,Mycobacterium mantenii,
1762,CONCEPT,f,Mycobacterium marinum,
2876,CONCEPT,f,Mycobacterium marseillense,
2879,CONCEPT,f,Mycobacterium monacense,
965,CONCEPT,f,Mycobacterium montefiorense,
2257,CONCEPT,f,Mycobacterium moriokaense,
1973,CONCEPT,f,Mycobacterium mucogenicum,
2880,CONCEPT,f,Mycobacterium mungi,
569,CONCEPT,f,Mycobacterium murale,
2881,CONCEPT,f,Mycobacterium nebraskense,
2358,CONCEPT,f,Mycobacterium neoaurum,
528,CONCEPT,f,Mycobacterium neworleansense,
1703,CONCEPT,f,Mycobacterium nonchromogenicum,
2882,CONCEPT,f,Mycobacterium noviomagense,
1142,CONCEPT,f,Mycobacterium novocastrense,
2374,CONCEPT,f,Mycobacterium obuense,
1145,CONCEPT,f,Mycobacterium palustre,
2883,CONCEPT,f,Mycobacterium paraffinicum,
233,CONCEPT,f,Mycobacterium parafortuitum,
2884,CONCEPT,f,Mycobacterium paragordonae,
2885,CONCEPT,f,Mycobacterium parakoreense,
322,CONCEPT,f,Mycobacterium parascrofulaceum,
2886,CONCEPT,f,Mycobacterium paraseoulense,
2451,CONCEPT,f,Mycobacterium parmense,
2530,CONCEPT,f,Mycobacterium peregrinum,
341,CONCEPT,f,Mycobacterium phlei,
1032,CONCEPT,f,Mycobacterium phocaicum,
124,CONCEPT,f,Mycobacterium porcinum,
2887,CONCEPT,f,Mycobacterium poriferae,
1585,CONCEPT,f,Mycobacterium psychrotolerans,
728,CONCEPT,f,Mycobacterium rhodesiae,
2888,CONCEPT,f,Mycobacterium riyadhense,
2889,CONCEPT,f,Mycobacterium saskatchewanense,
1182,CONCEPT,f,Mycobacterium scrofulaceum,
2890,CONCEPT,f,Mycobacterium senegalense,
2891,CONCEPT,f,Mycobacterium senuense,
2892,CONCEPT,f,Mycobacterium seoulense,
2387,CONCEPT,f,Mycobacterium septicum,
2893,CONCEPT,f,Mycobacterium setense,
1123,CONCEPT,f,Mycobacterium sherrisii,
1133,CONCEPT,f,Mycobacterium shimoidei,
2894,CONCEPT,f,Mycobacterium shinjukuense,
186,CONCEPT,f,Mycobacterium shottsii,
1970,CONCEPT,f,Mycobacterium simiae,
1252,CONCEPT,f,Mycobacterium smegmatis,
291,CONCEPT,f,Mycobacterium sphagni,
2491,CONCEPT,f,Mycobacterium szulgai,
361,CONCEPT,f,Mycobacterium terrae,
2952,CONCEPT,t,Mycobacterium terrae complex,Mycobacterium terrae-Komplex
2477,CONCEPT,f,Mycobacterium thermoresistibile,
2895,CONCEPT,f,Mycobacterium timonense,
2050,CONCEPT,f,Mycobacterium tokaiense,
215,CONCEPT,f,Mycobacterium triplex,
1449,CONCEPT,f,Mycobacterium triviale,
1346,CONCEPT,f,Mycobacterium tuberculosis,
2948,CONCEPT,f,Mycobacterium tuberculosis canetti,
2953,CONCEPT,t,Mycobacterium tuberculosis complex,Mycobacterium tuberculosis-Komplex
1323,CONCEPT,f,Mycobacterium tusciae,
2025,CONCEPT,f,Mycobacterium ulcerans,
975,CONCEPT,f,Mycobacterium vaccae,
2435,CONCEPT,f,Mycobacterium wolinskyi,
2289,CONCEPT,f,Mycobacterium xenopi,
2378,CONCEPT,f,Mycoplasma,
101,CONCEPT,f,Mycoplasma spermatophilum,
3072,CONCEPT,f,Mycoplasmoides genitalium,
3118,CONCEPT,f,Mycoplasmoides pirum,
2986,CONCEPT,f,Mycoplasmoides pneumoniae,
3047,CONCEPT,f,Mycoplasmopsis fermentans,
3071,CONCEPT,f,Mycoplasmopsis lipophila,
2998,CONCEPT,f,Mycoplasmopsis primatum,
1308,CONCEPT,f,Myroides,
1743,CONCEPT,f,Myroides odoratus,
2054,CONCEPT,f,Nannizzia,
1883,CONCEPT,f,Necator,
1915,CONCEPT,f,Neisseria,
2841,CONCEPT,f,Neisseria animaloris,
2842,CONCEPT,f,Neisseria bacilliformis,
2269,CONCEPT,f,Neisseria canis,
713,CONCEPT,f,Neisseria cinerea,
391,CONCEPT,f,Neisseria dentiae,
2843,CONCEPT,f,Neisseria dumasiana,
1626,CONCEPT,f,Neisseria elongata,
1790,CONCEPT,f,Neisseria elongata elongata,
2484,CONCEPT,f,Neisseria elongata glycolytica,
2588,CONCEPT,f,Neisseria elongata nitroreducens,
2844,CONCEPT,f,Neisseria flava,
718,CONCEPT,f,Neisseria flavescens,
1357,CONCEPT,f,Neisseria gonorrhoeae,
985,CONCEPT,f,Neisseria iguanae,
1719,CONCEPT,f,Neisseria lactamica,
1881,CONCEPT,f,Neisseria macacae,
1206,CONCEPT,f,Neisseria meningitidis,
610,CONCEPT,f,Neisseria mucosa,
827,CONCEPT,f,Neisseria oralis,
2271,CONCEPT,f,Neisseria perflava,
2129,CONCEPT,f,Neisseria polysaccharea,
2845,CONCEPT,f,Neisseria shayeganii,
2518,CONCEPT,f,Neisseria sicca,
316,CONCEPT,f,Neisseria subflava,
2846,CONCEPT,f,Neisseria wadsworthii,
2847,CONCEPT,f,Neisseria weaveri,
2848,CONCEPT,f,Neisseria zoodegmatis,
3098,CONCEPT,f,Neobacillus bataviensis,
3301,CONCEPT,f,Neobacillus drentensis,
3270,CONCEPT,f,Neobacillus fumarioli,
3129,CONCEPT,f,Neobacillus niacini,
3062,CONCEPT,f,Neobacillus novalis,
3009,CONCEPT,f,Neobacillus pocheonensis,
3123,CONCEPT,f,Neobacillus soli,
3250,CONCEPT,f,Neobacillus vireti,
59,CONCEPT,f,Neorickettsia,
2564,CONCEPT,f,Neosartorya,
2145,CONCEPT,f,Neoscytalidium dimidiatum,
585,CONCEPT,f,Nesterenkonia,
106,CONCEPT,f,Nesterenkonia halobia,
3288,CONCEPT,f,Niallia circulans,
3131,CONCEPT,f,Niallia nealsonii,
660,CONCEPT,f,Nigrospora,
1148,CONCEPT,f,Nocardia,
137,CONCEPT,f,Nocardia abscessus,
1265,CONCEPT,f,Nocardia africana,
2590,CONCEPT,f,Nocardia anaemiae,
530,CONCEPT,f,Nocardia aobensis,
548,CONCEPT,f,Nocardia araoensis,
2000,CONCEPT,f,Nocardia arthritidis,
1697,CONCEPT,f,Nocardia asiatica,
1260,CONCEPT,f,Nocardia asteroides,
2954,CONCEPT,t,Nocardia asteroides complex,Nocardia asteroides-Komplex
656,CONCEPT,f,Nocardia beijingensis,
1899,CONCEPT,f,Nocardia brasiliensis,
2022,CONCEPT,f,Nocardia brevicatena,
1069,CONCEPT,f,Nocardia carnea,
378,CONCEPT,f,Nocardia cyriacigeorgica,
1632,CONCEPT,f,Nocardia elegans,
1004,CONCEPT,f,Nocardia farcinica,
725,CONCEPT,f,Nocardia higoensis,
1811,CONCEPT,f,Nocardia inohanensis,
1898,CONCEPT,f,Nocardia kruczakiae,
783,CONCEPT,f,Nocardia mexicana,
1786,CONCEPT,f,Nocardia niigatensis,
2368,CONCEPT,f,Nocardia nova,
2069,CONCEPT,f,Nocardia otitidiscaviarum,
498,CONCEPT,f,Nocardia paucivorans,
2357,CONCEPT,f,Nocardia pneumoniae,
800,CONCEPT,f,Nocardia pseudobrasiliensis,
120,CONCEPT,f,Nocardia sienata,
2280,CONCEPT,f,Nocardia testacea,
1864,CONCEPT,f,Nocardia transvalensis,
1455,CONCEPT,f,Nocardia veterana,
1293,CONCEPT,f,Nocardia yamanashiensis,
372,CONCEPT,f,Nocardiopsis,
1890,CONCEPT,f,Nocardiopsis dassonvillei,
2489,CONCEPT,f,Nocardiopsis synnemataformans,
578,CONCEPT,f,Norovirus,
647,CONCEPT,f,Norwalk virus,
1802,CONCEPT,f,Obesumbacterium,
527,CONCEPT,f,Obesumbacterium proteus,
2081,CONCEPT,f,Ochroconis,
1429,CONCEPT,f,Ochroconis constricta,
861,CONCEPT,f,Ochroconis humicola,
693,CONCEPT,f,Odoribacter,
1738,CONCEPT,f,Odoribacter splanchnicus,
241,CONCEPT,f,Oerskovia,
972,CONCEPT,f,Ogataea,
2139,CONCEPT,f,Ogataea angusta,
1565,CONCEPT,f,Ogataea polymorpha,
2108,CONCEPT,f,Oidiodendron,
678,CONCEPT,f,Oligella,
1911,CONCEPT,f,Oligella ureolytica,
1161,CONCEPT,f,Oligella urethralis,
198,CONCEPT,f,Orbivirus,
1510,CONCEPT,f,Orf virus,
1946,CONCEPT,f,Orientia,
2166,CONCEPT,f,Orientia tsutsugamushi,
3415,CONCEPT,f,Orthoflavivirus zikaense,
793,CONCEPT,f,Orthoreovirus,
1225,CONCEPT,f,Paecilomyces,
1343,CONCEPT,f,Paecilomyces variotii,
3313,CONCEPT,f,Paenarthrobacter aurescens,
3019,CONCEPT,f,Paenarthrobacter histidinolovorans,
3210,CONCEPT,f,Paenarthrobacter ilicis,
3132,CONCEPT,f,Paenarthrobacter nicotinovorans,
3162,CONCEPT,f,Paenarthrobacter nitroguajacolicus,
3292,CONCEPT,f,Paenarthrobacter ureafaciens,
285,CONCEPT,f,Paenibacillus,
1329,CONCEPT,f,Paenibacillus agaridevorans,
184,CONCEPT,f,Paenibacillus alvei,
1336,CONCEPT,f,Paenibacillus edaphicus,
3209,CONCEPT,f,Paenibacillus ehimensis,
1653,CONCEPT,f,Paenibacillus larvae,
1504,CONCEPT,f,Paenibacillus lentimorbus,
470,CONCEPT,f,Paenibacillus macerans,
3149,CONCEPT,f,Paenibacillus mucilaginosus,
543,CONCEPT,f,Paenibacillus pabuli,
2517,CONCEPT,f,Paenibacillus polymyxa,
1547,CONCEPT,f,Paenibacillus popilliae,
2130,CONCEPT,f,Paenibacillus provencensis,
579,CONCEPT,f,Paenibacillus thiaminolyticus,
960,CONCEPT,f,Paenibacillus urinalis,
87,CONCEPT,f,Paenibacillus validus,
3138,CONCEPT,f,Paeniclostridium ghonii,
2995,CONCEPT,f,Paeniclostridium sordellii,
3013,CONCEPT,f,Paeniglutamicibacter gangotriensis,
2968,CONCEPT,f,Paeniglutamicibacter kerguelensis,
3090,CONCEPT,f,Paeniglutamicibacter psychrophenolicus,
3024,CONCEPT,f,Paeniglutamicibacter sulfureus,
2051,CONCEPT,f,Pandoraea,
1750,CONCEPT,f,Pandoraea apista,
775,CONCEPT,f,Pandoraea norimbergensis,
848,CONCEPT,f,Pandoraea pnomenusa,
698,CONCEPT,f,Pandoraea pulmonicola,
1345,CONCEPT,f,Pandoraea sputorum,
1288,CONCEPT,f,Pantoea,
987,CONCEPT,f,Pantoea agglomerans,
2041,CONCEPT,f,Pantoea ananatis,
2725,CONCEPT,f,Pantoea brenneri,
2728,CONCEPT,f,Pantoea conspicua,
913,CONCEPT,f,Pantoea dispersa,
2729,CONCEPT,f,Pantoea eucrina,
2730,CONCEPT,f,Pantoea septica,
1493,CONCEPT,f,Parabacteroides,
2905,CONCEPT,f,Parabacteroides chongii,
1928,CONCEPT,f,Parabacteroides distasonis,
1515,CONCEPT,f,Parabacteroides goldsteinii,
2906,CONCEPT,f,Parabacteroides gordonii,
615,CONCEPT,f,Parabacteroides merdae,
1211,CONCEPT,f,Paraburkholderia,
2524,CONCEPT,f,Paraburkholderia fungorum,
3078,CONCEPT,f,Paraclostridium bifermentans,
1978,CONCEPT,f,Paracoccus,
2262,CONCEPT,f,Paracoccus yeei,
3029,CONCEPT,f,Parageobacillus thermantarcticus,
3174,CONCEPT,f,Parageobacillus thermoglucosidasius,
749,CONCEPT,f,Parascardovia,
711,CONCEPT,f,Parascardovia denticolens,
1822,CONCEPT,f,Parvimonas,
1480,CONCEPT,f,Parvimonas micra,
2649,CONCEPT,f,Paslahepevirus balayani,
1861,CONCEPT,f,Pasteurella,
1274,CONCEPT,f,Pasteurella aerogenes,
967,CONCEPT,f,Pasteurella bettyae,
1690,CONCEPT,f,Pasteurella caballi,
491,CONCEPT,f,Pasteurella canis,
1146,CONCEPT,f,Pasteurella dagmatis,
831,CONCEPT,f,Pasteurella multocida,
1625,CONCEPT,f,Pasteurella multocida gallicida,
2483,CONCEPT,f,Pasteurella multocida multocida,
2066,CONCEPT,f,Pasteurella multocida septica,
852,CONCEPT,f,Pasteurella stomatis,
1771,CONCEPT,f,Patulibacter,
3084,CONCEPT,f,Pauljensenia hongkongensis,
2559,CONCEPT,f,Pectobacterium,
1100,CONCEPT,f,Pediococcus,
937,CONCEPT,f,Pediococcus acidilactici,
844,CONCEPT,f,Pediococcus pentosaceus,
1900,CONCEPT,f,Pedobacter,
3194,CONCEPT,f,Pedobacter antarcticus,
